Date mutation;Nature mutation;Surface Carrez du 1er lot;Valeur fonciere;Commune;No voie;Type de voie;Code voie;Voie;Code postal;Code departement;Code commune;Prefixe de section;Section;No plan;No Volume;1er lot;Surface Carrez du 1er lot;Nombre de lots;Code type local;Type local;Surface reelle bati;Nombre pieces principales;Surface terrain
29/04/2020;Vente;36;62040 ;LORIENT;80;RUE;0420;DE BELGIQUE;56100;56;121;;DL;30;;2;36;1;1;Maison;26;2;
14/02/2020;Vente;35;52960 ;TULETTE;1;RUE;0127;VIEILLE CITE;26790;26;357;;Z;1015;;2;35;1;1;Maison;40;2;
07/02/2020;Vente;35;103500 ;FAUTE-SUR-MER (LA);79;DOM;A019;DE LA BAIE;85460;85;307;;ZB;354;;14;35;1;1;Maison;37;2;
25/06/2020;Vente;35;180000 ;LA LONDE LES MAURES;9000;;A036;LES MAS D'AZUR;83250;83;71;;AX;71;;15;35;1;1;Maison;37;3;
26/06/2020;Vente;35;154863 ;MONTFORT-L AMAURY;41;RUE;0800;DE VERSAILLES;78490;78;420;;A;884;;18;35;1;1;Maison;34;2;
03/04/2020;Vente;35;120000 ;SAINT-GEORGES-DE-DIDONNE;24;RUE;1630;DE LA VIGIE;17110;17;333;;BI;634;;32;35;1;1;Maison;35;3;
27/03/2020;Vente;35;115000 ;SAINT-JEAN-DE-MONTS;148;AV;4570;VALENTIN;85160;85;234;;AX;326;;1137;35;1;1;Maison;37;2;
29/05/2020;Vente;35;92000 ;CHALLANS;5;SQ;7520;MARGUERITE DUVEAU;85300;85;47;;AL;581;;4;35;1;1;Maison;28;1;
20/01/2020;Vente;35;213550 ;PANTIN;16;RUE;8870;SAINTE MARGUERITE;93500;93;55;;I;252;;3;35;1;1;Maison;40;2;
24/04/2020;Vente;35;180000 ;BORDEAUX;4;IMP;7085;PAVIE;33000;33;63;;HB;111;;4;35;1;1;Maison;27;2;
27/05/2020;Vente;35;175000 ;LE POULIGUEN;9021;AV;0450;DU DOCTEUR SOURDILLE;44510;44;135;;AO;344;;1301;35;1;1;Maison;32;3;
08/04/2020;Vente;35;175000 ;ZONZA;6113;;B537;SUVERA TORTA;20144;;362;;F;1849;;17;35;2;1;Maison;32;2;
25/02/2020;Vente;35;106000 ;PONT-SAINT-MARTIN;2;RUE;0220;DE NANTES;44860;44;130;;AB;817;;5;35;1;1;Maison;35;2;
26/06/2020;Vente;35;100000 ;PORT-BAIL-SUR-MER;57;;B199;LE DOMAINE DE LA MER;50580;50;412;;AC;2;;57;35;1;1;Maison;30;2;
23/04/2020;Vente;35;223000 ;FONTENAY-SOUS-BOIS;18;RUE;4125;GAY LUSSAC;94120;94;33;;AC;62;;3;35;1;1;Maison;35;2;
29/05/2020;Vente;35;127800 ;GRUISSAN;5;RES;A142;VICTORIA;11430;11;170;;AX;60;;7;35;1;1;Maison;35;2;
18/06/2020;Vente;35;189500 ;LE PERREUX-SUR-MARNE;25;RUE;4720;JEAN D'ESTIENNE D'ORVES;94170;94;58;;AB;52;;1;35;1;1;Maison;35;2;
17/01/2020;Vente;35;142500 ;FLEURY D AUDE;50;RES;A128;VILLAS DE LA MEDITERRANEE;11560;11;145;;BN;40;;1550;35;1;1;Maison;34;3;
24/01/2020;Vente;35;87000 ;FLEURY D AUDE;197;RES;A105;MER INDIGO;11560;11;145;;BN;150;;541;35;1;1;Maison;33;2;
23/04/2020;Vente;35;123000 ;LOCMARIA;6080;CHEM;0142;DE PORT MARIA;56360;56;114;;ZR;474;;27;35;1;1;Maison;34;2;
07/02/2020;Vente;35;110000 ;LEUCATE;4;;B112;RES VERTE RIVE COUDARELS B;11370;11;202;;BL;350;;11;35;1;1;Maison;30;1;
29/01/2020;Vente;35;135000 ;MARSEILLAN;10;CHE;0056;DE LA BELLE BOUCHE;34340;34;150;;DA;102;;23;35;1;1;Maison;36;2;
24/04/2020;Vente;35;88000 ;CENON;40;RUE;0200;BRUNEREAU;33150;33;119;;AX;327;;31;35;1;1;Maison;73;4;
08/01/2020;Vente;34;125800 ;SAINT-GEORGES-DE-DIDONNE;114;RUE;0785;JEAN MOULIN;17110;17;333;;AZ;766;;314;34;1;1;Maison;37;2;
19/06/2020;Vente;34;129000 ;NARBONNE;39;RES;A064;LES JARDINS D'ULYSSE;11100;11;262;;BL;356;;80;34;1;1;Maison;38;3;
18/05/2020;Vente;34;164290 ;LECCI;5243;;B152;SAN CIPRIANO;20137;;139;;AH;294;;24;34;1;1;Maison;31;1;
18/06/2020;Vente;34;140000 ;ZONZA;5001;;B077;CALIFORNIA;20144;;362;;I;1657;;11;34;1;1;Maison;32;2;
29/02/2020;Vente;34;140000 ;PENESTIN;5;CHE;0148;DE LA PLAGE;56760;56;155;;ZH;91;;25;34;1;1;Maison;35;3;
16/04/2020;Vente;34;86000 ;CHAMPLAN;11;RUE;0180;DE LA DIVISION LECLERC;91160;91;136;;AL;111;;3;34;1;1;Maison;36;3;
31/01/2020;Vente;34;107890 ;DIEULEFIT;2;RUE;1240;ZIG ZAG;26220;26;114;;AB;491;;2;34;2;1;Maison;70;3;
21/01/2020;Vente;34;170000 ;CAPBRETON;1;RUE;0905;DES CAMPEURS;40130;40;65;;AC;362;;107;34;1;1;Maison;37;1;
30/01/2020;Vente;34;73000 ;AVENE;6000;;B169;HAMEAU DE SERVIES;34260;34;19;;E;1318;;3;34;2;1;Maison;60;3;
20/01/2020;Vente;34;445556 ;SOORTS-HOSSEGOR;474;AV;0147;DES CIGOGNES;40150;40;304;;AD;60;;4;34;1;1;Maison;30;1;
29/05/2020;Vente;34;136520 ;LEUCATE;175;RES;A092;MAISONS DE LA PLAGE 4;11370;11;202;;DO;86;;30;34;1;1;Maison;36;3;
17/02/2020;Vente;34;40000 ;PIROU;2;RES;A002;LES MAISONS DE LA PLAGE;50770;50;403;;BR;158;;2;34;1;1;Maison;33;2;
23/06/2020;Vente;34;220000 ;SAINT-DENIS;7;RUE;3519;DE LA FERME;93200;93;66;;Q;70;;1;34;3;1;Maison;47;3;
13/05/2020;Vente;34;23500 ;MONFLANQUIN;1559;;B178;MON DESIR;47150;47;175;;AI;677;;133;34;1;1;Maison;32;2;
18/06/2020;Vente;34;123148 ;VILLENAVE D ORNON;2;CHE;0403;DES FOINS;33140;33;550;;BX;310;;1;34;1;1;Maison;38;2;
25/01/2020;Vente;34;116500 ;TRANCHE-SUR-MER (LA);5013;RUE;0380;DE LA CONCORDE;85360;85;294;;ZE;28;;15;34;1;1;Maison;40;3;
10/02/2020;Vente;34;127200 ;AUBAGNE;9017;TRA;0038;DES AIRES NOUVEAUX;13400;13;5;;AI;115;;1;34;1;1;Maison;40;2;
28/02/2020;Vente;34;208550 ;SANARY SUR MER;9001;ALL;0795;DES MARINES DE PORT ISSOL;83110;83;123;;AV;302;;16;34;1;1;Maison;19;1;
27/03/2020;Vente;34;177000 ;LEUCATE;253;RES;A069;MAISONS DE LA MER;11370;11;202;;DO;50;;456;34;1;1;Maison;34;3;
10/02/2020;Vente;34;127500 ;QUEND;43;RES;A500;LES MAISONS DE LA PLAGE;80120;80;649;;AB;38;;104;34;1;1;Maison;33;2;
17/01/2020;Vente;34;55000 ;REZE;22;RUE;0635;DES CHAMPS RENAUDINS;44400;44;143;;CN;790;;3;34;2;1;Maison;31;1;
09/03/2020;Vente;33;155500 ;AIGUES-MORTES;9013;CHE;0345;DE LA PATAQUIERE;30220;30;3;;AK;319;;5;33;1;1;Maison;29;3;
22/06/2020;Vente;33;191400 ;ZONZA;6194;;B626;VITRICCIA;20144;;362;;H;1388;;13;33;1;1;Maison;38;2;
07/02/2020;Vente;33;138220 ;VILLENAVE D ORNON;2;CHE;0403;DES FOINS;33140;33;550;;BX;310;;11;33;1;1;Maison;38;2;
05/03/2020;Vente;33;153000 ;PIRIAC-SUR-MER;6531;RTE;0526;DE PORT KENNET;44420;44;125;;AV;231;;5;33;1;1;Maison;35;3;
14/02/2020;Vente;33;180000 ;SAINT-DENIS;227;AV;7275;DU PDT WILSON;93210;93;66;;CK;12;;42;33;3;1;Maison;30;2;
09/06/2020;Vente;33;190000 ;PORNIC;12;RUE;4750;YVES PONCEAU STE MARIE;44210;44;131;177;BV;91;;2;33;3;1;Maison;32;2;
14/05/2020;Vente;33;120000 ;LACANAU;59;RES;A045;LES MAISONS DE LA FORET;33680;33;214;;BW;27;;59;33;1;1;Maison;39;2;19
15/05/2020;Vente;33;72000 ;POITIERS;1;PAS;3260;DE LA PETITE ROUE;86000;86;194;;BY;26;;2;33;1;1;Maison;56;4;
31/01/2020;Vente;33;149000 ;FRONTIGNAN;5128;RES;A093;LES MIMOSAS AV D INGRIL;34110;34;108;;BD;205;;2101;33;1;1;Maison;28;3;
24/02/2020;Vente;33;137570 ;NARBONNE;44;RES;A099;LA BAIE DES OLIVIERS 5;11100;11;262;;BL;520;;44;33;1;1;Maison;35;2;
25/02/2020;Vente;33;131625 ;LEUCATE;30;;B111;LA FEUILLERAIE COUDARELS B;11370;11;202;;BN;431;;19;33;1;1;Maison;33;4;
11/06/2020;Vente;33;105000 ;LEUCATE;210;;B111;LA FEUILLERAIE COUDARELS B;11370;11;202;;BN;431;;272;33;1;1;Maison;33;4;
20/01/2020;Vente;33;445556 ;SOORTS-HOSSEGOR;474;AV;0147;DES CIGOGNES;40150;40;304;;AD;60;;2;33;1;1;Maison;30;1;
07/02/2020;Vente;33;146500 ;VIEUX BOUCAU-LES-BAINS;2;RES;A090;LE SABLAR;40480;40;328;;AL;278;;2;33;1;1;Maison;49;3;
11/02/2020;Vente;33;99500 ;SAINT-JEAN-DE-MONTS;38;RUE;0495;DU BOIS MARTINEAU;85160;85;234;;AP;489;;81;33;1;1;Maison;32;3;
16/06/2020;Vente;33;81800 ;SOULAC-SUR-MER;20;BD;0015;DE L AMELIE;33780;33;514;;AR;372;;17;33;1;1;Maison;35;3;
20/01/2020;Vente;33;203000 ;VILLENEUVE-LOUBET;272;AV;0226;DE LA COLLINE;6270;6;161;;AV;90;;37;33;1;1;Maison;33;3;
29/06/2020;Vente;33;65000 ;PEYRE EN AUBRAC;5335;;B485;PRE HAUT - AUMONT AUBRAC;48130;48;9;;ZO;103;;18;33;1;1;Maison;33;2;
27/06/2020;Vente;33;150000 ;LA BERNERIE EN RETZ;38;RUE;0780;JEAN DUPLESSIS;44760;44;12;;AK;671;;10;33;1;1;Maison;33;1;
24/02/2020;Vente;33;108750 ;FRONTIGNAN;2158;ZAC;A200;DU PORT RIVE EST;34110;34;108;;BK;158;;10;33;1;1;Maison;25;1;
13/03/2020;Vente;33;98000 ;NARBONNE;53;RES;A142;TOURISTIQUE BEAU SOLEIL NP;11100;11;262;;BN;104;;53;33;1;1;Maison;30;3;
02/06/2020;Vente;33;150000 ;PIRIAC-SUR-MER;6538;AV;0328;DU GEN DE GAULLE;44420;44;125;;BA;11;;8;33;1;1;Maison;68;3;
27/04/2020;Vente;33;117600 ;GRUISSAN;384;RES;A060;L'ILE BLEUE;11430;11;170;;BM;124;;113;33;1;1;Maison;34;2;
29/05/2020;Vente;33;31000 ;LUCON;11;RUE;1020;DU PORT;85400;85;128;;AL;536;;2;33;1;1;Maison;33;1;
15/05/2020;Vente;33;125000 ;CLOHARS CARNOET;5856;RES;A710;PIEROCEAN;29360;29;31;;AV;23;;19;33;1;1;Maison;29;2;
10/03/2020;Vente;33;70000 ;HAUT-VALROMEY;5213;;B076;LES PLANS;1260;1;187;;B;648;;1;33;1;1;Maison;28;2;
06/06/2020;Vente;33;145300 ;VIC-LA-GARDIOLE;9045;RES;A008;LES CABROLS;34110;34;333;;BL;45;;180;33;1;1;Maison;48;2;
12/06/2020;Vente;33;295000 ;RUEIL-MALMAISON;71;RUE;3530;SOPHIE RODRIGUES;92500;92;63;;AE;253;;4;33;1;1;Maison;38;2;
20/02/2020;Vente;33;122300 ;LOCMARIA;6080;CHEM;0142;DE PORT MARIA;56360;56;114;;ZR;474;;13;33;1;1;Maison;32;2;
03/04/2020;Vente;33;140600 ;AIGUES-MORTES;9013;CHE;0345;DE LA PATAQUIERE;30220;30;3;;AK;319;;10;33;1;1;Maison;29;3;
19/05/2020;Vente;33;128000 ;NICE;13;CHE;0799;BESSI;6100;6;88;;LN;488;;5;33;1;1;Maison;41;2;
14/01/2020;Vente;33;130000 ;LE POULIGUEN;9021;ALL;0906;DE PENCHATEAU;44510;44;135;;AO;344;;1114;33;1;1;Maison;32;3;
28/02/2020;Vente;33;95000 ;ERDEVEN;5953;LOT;A050;DE KERANROUE;56410;56;54;;M;1043;;16;33;1;1;Maison;40;2;
22/04/2020;Vente;32;119000 ;FONTAINE;13;AV;0560;JEAN JAURES;38600;38;169;;AI;199;;1;32;2;1;Maison;65;3;
19/02/2020;Vente;32;220000 ;NICE;1;CHE;1760;DES CRETES;6300;6;88;;KI;30;;3;32;1;1;Maison;50;3;
06/03/2020;Vente;32;150000 ;PIRIAC-SUR-MER;1;ALL;0152;DU CLOS JACQUINE;44420;44;125;;BA;10;;1;32;1;1;Maison;56;3;
25/06/2020;Vente;32;650000 ;LEGE-CAP-FERRET;54;AV;0270;DE BORDEAUX CAP FERRET;33970;33;236;;LG;108;;3;32;1;1;Maison;56;2;
11/05/2020;Vente;32;140000 ;GUIDEL;90;;A037;LE HAMEAU DES MEGALITHES;56520;56;78;;CW;275;;15;32;1;1;Maison;40;3;
15/01/2020;Vente;32;57000 ;SAINT-ANDRE-DES-EAUX;155;RTE;0400;DES CALABRES;44117;44;151;;BZ;627;;45;32;1;1;Maison;36;1;
06/01/2020;Vente;32;160000 ;ZONZA;6113;;B537;SUVERA TORTA;20144;;362;;F;1849;;19;32;2;1;Maison;32;2;
27/02/2020;Vente;32;120500 ;LA MOTTE;5834;RES;A010;LE CLOS D AZUR;83920;83;85;;C;595;;48;32;1;1;Maison;30;2;
03/04/2020;Vente;32;167000 ;LEUCATE;4;RES;A037;LES CAPTIVANTES;11370;11;202;;DR;17;;2061;32;1;1;Maison;22;2;
29/06/2020;Vente;32;145400 ;LE BEAUSSET;9710;CHE;0210;DE FOURNIGUE;83330;83;16;;AC;1262;;53;32;1;1;Maison;25;3;
03/03/2020;Vente;32;176000 ;LACANAU;7;;A093;LES JARDINS DE L OCEAN;33680;33;214;;BV;470;;7;32;1;1;Maison;32;2;
28/05/2020;Vente;32;100000 ;PUGET-SUR-ARGENS;50;RUE;0200;FREDERIC MISTRAL;83480;83;99;;BE;101;;7;32;3;1;Maison;38;2;
19/05/2020;Vente;32;220000 ;ARES;9;RUE;0798;CAMILLE PISSARO;33740;33;11;;AM;9;;40;32;1;1;Maison;32;2;
20/01/2020;Vente;32;445556 ;SOORTS-HOSSEGOR;474;AV;0147;DES CIGOGNES;40150;40;304;;AD;60;;3;32;1;1;Maison;30;1;
07/05/2020;Vente;32;142000 ;BORDEAUX;75;CRS;5425;LE ROUZIC;33100;33;63;;BI;172;;4;32;1;1;Maison;32;2;
11/01/2020;Vente;32;101000 ;SAINT-JEAN-DE-MONTS;108;RES;A036;LES FERMETTES DE LA MER;85160;85;234;;AX;25;;224;32;1;1;Maison;33;2;
26/02/2020;Vente;32;20000 ;BELLEGARDE;56;RUE;0345;DE SAINT GILLES;30127;30;34;;G;1061;;1;32;2;1;Maison;60;3;
26/05/2020;Vente;32;104000 ;AGDE;7;RUE;2336;DE VOLVIRE DE BRASSAC;34300;34;3;;NZ;2;;71;32;1;1;Maison;32;2;70
16/03/2020;Vente;32;45000 ;GRUISSAN;339;AV;0179;DE LA PEROUSE;11430;11;170;;AX;42;;34;32;1;1;Maison;30;2;
19/02/2020;Vente;32;140000 ;ARGENTEUIL;4;RUE;4640;ROUGET DE L ISLE;95100;95;18;;BZ;166;;2;32;1;1;Maison;33;2;
05/06/2020;Vente;32;128000 ;LE POULIGUEN;9021;AV;0450;DU DOCTEUR SOURDILLE;44510;44;135;;AO;344;;1314;32;1;1;Maison;32;3;
19/05/2020;Vente;32;134800 ;LEUCATE;12;AV;0202;DU SEMAPHORE;11370;11;202;;CN;50;;2;32;1;1;Maison;32;3;
20/05/2020;Vente;32;122000 ;GUIDEL;558;RES;A019;LES GWENANS;56520;56;78;;CS;184;;109;32;1;1;Maison;33;3;
12/03/2020;Vente;32;143400 ;FRONTIGNAN;5411;IMP;0409;DE LA GRANDE BLEUE;34110;34;108;;BE;496;;44;32;1;1;Maison;34;3;
24/01/2020;Vente;32;90000 ;FLEURY D AUDE;38;RES;A074;MAISONS / LA COLLINE 3;11560;11;145;;BR;113;;3;32;1;1;Maison;30;2;
24/01/2020;Vente;31;115900 ;MARSEILLE 7EME;6;RUE;2944;DURAND;13007;13;207;834;B;183;;10;31;1;1;Maison;21;1;
17/01/2020;Vente;31;127500 ;BRETIGNOLLES-SUR-MER;220;RUE;1121;DES OCEANIDES;85470;85;35;;BO;287;;220;31;1;1;Maison;30;2;
25/02/2020;Vente;31;135000 ;VIC-LA-GARDIOLE;;RES;A068;LES MAISONS DU SOLEIL;34110;34;333;;BP;41;;57;31;1;1;Maison;21;2;
09/01/2020;Vente;31;128850 ;GRUISSAN;100;RES;A022;LES HAMEAUX DE LA PLAGE;11430;11;170;;BM;46;;99;31;1;1;Maison;31;2;
28/01/2020;Vente;31;141000 ;VIC-LA-GARDIOLE;;RES;A068;LES MAISONS DU SOLEIL;34110;34;333;;BP;41;;73;31;1;1;Maison;21;2;
30/01/2020;Vente;31;355000 ;ASNIERES-SUR-SEINE;7;RUE;0683;BERNARD JUGAULT;92600;92;4;;AD;89;;100;31;1;1;Maison;31;2;
15/06/2020;Vente;31;130000 ;LACANAU;9205;RES;A057;LES PINS;33680;33;214;;BW;19;;29;31;1;1;Maison;25;2;
07/01/2020;Vente;31;205000 ;CAPBRETON;22;;A039;LA CLAIRIERE AUX CHENES;40130;40;65;;BD;62;;22;31;1;1;Maison;42;3;
02/03/2020;Vente;31;116160 ;GRUISSAN;170;RUE;0185;DU PRAO;11430;11;170;;BM;78;;472;31;1;1;Maison;32;2;
09/03/2020;Vente;31;93000 ;NARBONNE;74;RES;A142;TOURISTIQUE BEAU SOLEIL NP;11100;11;262;;BN;104;;74;31;1;1;Maison;30;3;
15/05/2020;Vente;31;120000 ;SAINT-VINCENT-SUR-JARD;55;RES;A024;LES GRANDES PLAGES;85520;85;278;;ZB;1029;;55;31;1;1;Maison;35;2;
28/01/2020;Vente;31;165000 ;MARSEILLE 3EME;24;BD;4181;GOUZIAN;13003;13;203;813;C;47;;1;31;1;1;Maison;60;3;
06/01/2020;Vente;31;158000 ;LACANAU;9010;DOM;A050;DE PITROT;33680;33;214;;DE;23;;10;31;1;1;Maison;40;2;
10/02/2020;Vente;31;135000 ;VIC-LA-GARDIOLE;;RES;A068;LES MAISONS DU SOLEIL;34110;34;333;;BP;41;;69;31;1;1;Maison;21;2;
30/01/2020;Vente;31;84000 ;SAINT BREVIN LES PINS;32;AV;0290;BERTIE;44250;44;154;;AD;221;;3;31;2;1;Maison;38;2;
14/01/2020;Vente;31;146570 ;LECCI;5243;;B152;SAN CIPRIANO;20137;;139;;AH;294;;37;31;1;1;Maison;31;1;
14/02/2020;Vente;31;104500 ;FLEURY D AUDE;23;RES;A064;LE GALION 2;11560;11;145;;BN;8;;23;31;1;1;Maison;20;2;
29/01/2020;Vente;31;110000 ;BIAS;1998;RTE;0195;DE LESPECIER;40170;40;43;;AO;1;;25;31;1;1;Maison;60;3;
31/01/2020;Vente;31;132855 ;BEDOIN;6730;;B199;LES HAUTS DE BELEZY;84410;84;17;;I;14;;512;31;1;1;Maison;26;2;186
25/05/2020;Vente;31;120000 ;FAUTE-SUR-MER (LA);29;BD;0120;DE LA FORET;85460;85;307;;AI;1145;;2;31;1;1;Maison;30;2;
07/02/2020;Vente;31;189000 ;LACANAU;113;RES;A099;LES CIGALINES;33680;33;214;;BV;477;;113;31;1;1;Maison;32;3;
24/01/2020;Vente;31;90000 ;HOURTIN;9021;VGE;A066;DE VACANCES MOUSSAILLONS;33990;33;203;;CB;103;;20;31;1;1;Maison;31;3;
14/05/2020;Vente;31;224500 ;SAINT-OUEN-SUR-SEINE;37;RUE;4140;GARIBALDI;93400;93;70;;X;11;;10;31;1;1;Maison;120;5;
14/02/2020;Vente;31;215600 ;LACANAU;10;RES;A099;LES CIGALINES;33680;33;214;;BV;483;;10;31;2;1;Maison;32;3;
12/05/2020;Vente;31;84000 ;HOURTIN;9145;VGE;A066;DE VACANCES MOUSSAILLONS;33990;33;203;;CB;103;;147;31;1;1;Maison;31;3;
05/06/2020;Vente;31;128000 ;VIC-LA-GARDIOLE;21;CHEM;0073;DE LA SOURCE;34110;34;333;;AM;1;;108;31;1;1;Maison;23;2;
27/02/2020;Vente;31;82350 ;TRANCHE-SUR-MER (LA);11;RES;A046;LE HAMEAU DU PERTHUIS;85360;85;294;;AE;471;;11;31;1;1;Maison;32;2;
05/06/2020;Vente;30;165000 ;COGOLIN;14;RES;A050;LE DOMAINE DES VIGNES;83310;83;42;;AV;270;;14;30;1;1;Maison;25;2;
24/01/2020;Vente;30;129000 ;BRETIGNOLLES-SUR-MER;237;RUE;1121;DES OCEANIDES;85470;85;35;;BO;287;;237;30;1;1;Maison;30;2;
09/03/2020;Vente;30;80450 ;VALRAS-PLAGE;36;CAMI;0311;FOUNJUT;34350;34;324;;AA;62;;19;30;1;1;Maison;31;4;
30/04/2020;Vente;30;176000 ;BISCARROSSE;176;AV;0693;GABRIELE  D ANNUNZIO;40600;40;46;;BC;217;;36;30;1;1;Maison;24;2;
24/01/2020;Vente;30;135000 ;VALLAURIS;853;CHE;0670;NOTRE DAME;6220;6;155;;AM;45;;32;30;1;1;Maison;30;2;
25/05/2020;Vente;30;124000 ;ERDEVEN;67;CLOS;A010;DES DUNES;56410;56;54;;H;1059;;67;30;1;1;Maison;30;3;
10/03/2020;Vente;30;82500 ;FLEURY D AUDE;89;RES;A078;DE LA MEDITERRANEE;11560;11;145;;BN;40;;291;30;1;1;Maison;23;2;
16/03/2020;Vente;30;151270 ;SAINT-CEZAIRE-SUR-SIAGNE;448;BD;0451;DU SANTON DE PRE BOUQUET;6530;6;118;;C;1332;;147;30;1;1;Maison;46;3;
23/03/2020;Vente;30;51000 ;FLEURY D AUDE;187;RES;A043;LES FLEURYNES;11560;11;145;;HE;13;;187;30;1;1;Maison;25;1;
30/06/2020;Vente;30;129000 ;LE CROTOY;77;RUE;0638;DE MAYOCQ;80550;80;228;;AX;2;;12;30;1;1;Maison;31;2;
15/02/2020;Vente;30;135000 ;BRETIGNOLLES-SUR-MER;343;AV;0765;DU GRAND LARGE;85470;85;35;;BO;263;;230;30;1;1;Maison;30;2;
26/05/2020;Vente;30;117750 ;LEUCATE;89;;B111;LA FEUILLERAIE COUDARELS B;11370;11;202;;BN;431;;365;30;1;1;Maison;34;4;
18/06/2020;Vente;30;30000 ;TROYES;10;RUE;5310;DU VELO;10000;10;387;;CO;592;;10;30;1;1;Maison;30;2;
15/01/2020;Vente;30;57000 ;CERGY;4;RUE;0955;DES LINANDES VERTES;95000;95;127;;AS;24;;60;30;1;1;Maison;30;2;
25/02/2020;Vente;30;130580 ;FRONTIGNAN;5411;IMP;0409;DE LA GRANDE BLEUE;34110;34;108;;BE;496;;40;30;1;1;Maison;34;3;
10/01/2020;Vente;30;100000 ;LOCMARIA;6080;CHEM;0142;DE PORT MARIA;56360;56;114;;ZR;474;;23;30;1;1;Maison;29;2;
18/05/2020;Vente;30;20600 ;BOURGES;15;RUE;2320;GAMBON;18000;18;33;;IN;537;;23;30;1;1;Maison;30;1;
04/03/2020;Vente;30;255000 ;ARCACHON;17;AV;1710;NOTRE DAME DES PASSES;33120;33;9;;AZ;222;;7;30;2;1;Maison;29;2;
09/06/2020;Vente;30;100000 ;NARBONNE;404;;A060;LES JARDINS DE LA PLAGE;11100;11;262;;BL;300;;512;30;1;1;Maison;31;3;
14/05/2020;Vente;30;96350 ;SAINT BREVIN LES PINS;16;CHE;0403;DE LA BRIDELAIS;44250;44;154;;AM;9;;55;30;1;1;Maison;30;2;
16/03/2020;Vente;30;189000 ;FRONTIGNAN;29;IMP;1205;DES PLAISANCIERS;34110;34;108;;BE;498;;27;30;1;1;Maison;29;2;
03/01/2020;Vente;30;174845 ;BISCARROSSE;176;AV;0693;GABRIELE  D ANNUNZIO;40600;40;46;;BC;217;;33;30;1;1;Maison;25;1;
20/01/2020;Vente;30;97500 ;TRANCHE-SUR-MER (LA);34;DOM;A083;DU PRE DE LA CURE;85360;85;294;;AI;289;;40;30;1;1;Maison;29;2;
03/01/2020;Vente;30;100000 ;ERDEVEN;5953;LOT;A050;DE KERANROUE;56410;56;54;;M;1043;;33;30;1;1;Maison;30;1;
29/05/2020;Vente;30;118000 ;LA TURBALLE;6;RUE;0260;DE LA CROIX DE L ANSE;44420;44;211;;AY;133;;5;30;1;1;Maison;28;2;
29/01/2020;Vente;30;120000 ;DISSAY;26;RUE;0205;DES AMANDIERS;86130;86;95;;AW;352;;13;30;1;1;Maison;29;2;
03/01/2020;Vente;30;65000 ;MARCQ EN BAROEUL;42;RUE;1185;JEAN JAURES;59700;59;378;;BW;288;;3;30;1;1;Maison;30;2;
29/01/2020;Vente;30;120000 ;DISSAY;24;RUE;0205;DES AMANDIERS;86130;86;95;;AW;352;;12;30;1;1;Maison;29;2;
08/01/2020;Vente;30;355000 ;PONTOISE;4;RUE;1240;DU MOUTON;95300;95;500;;AK;646;;10;30;5;1;Maison;121;0;
10/03/2020;Vente;30;150620 ;GRUISSAN;841;BD;0174;DU PECH MAYNAUD;11430;11;170;;AY;50;;18;30;1;1;Maison;31;2;
05/05/2020;Vente;30;59000 ;CALAIS;48;RUE;1310;DENEUVILLE;62100;62;193;;AK;896;;4;30;1;1;Maison;30;2;
08/01/2020;Vente;30;133900 ;VIC-LA-GARDIOLE;11;CLOS;A010;DE VIC;34110;34;333;;BL;39;;96;30;1;1;Maison;35;3;
03/04/2020;Vente;30;124600 ;AIGUES-MORTES;9013;CHE;0345;DE LA PATAQUIERE;30220;30;3;;AK;319;;20;30;1;1;Maison;29;2;
17/01/2020;Vente;30;152000 ;VIC-LA-GARDIOLE;21;CHEM;0073;DE LA SOURCE;34110;34;333;;AM;1;;14;30;1;1;Maison;23;2;
31/01/2020;Vente;30;141020 ;LACANAU;9058;RES;A018;DU GOLF;33680;33;214;;BY;39;;58;30;1;1;Maison;30;1;
31/01/2020;Vente;30;140000 ;LA MOTTE;5834;RES;A010;LE CLOS D AZUR;83920;83;85;;C;595;;120;30;1;1;Maison;30;2;
21/02/2020;Vente;29;115790 ;GRUISSAN;19;RES;A005;LES AMIRANTES;11430;11;170;;BM;28;;19;29;1;1;Maison;25;2;
03/04/2020;Vente;29;80000 ;NARBONNE;54;RES;A149;LES VILLAS SUR LA COLLINE;11100;11;262;;BO;320;;54;29;1;1;Maison;31;2;
16/06/2020;Vente;29;120000 ;LA BERNERIE EN RETZ;6;RUE;0080;ALPHONSE DAUDET;44760;44;12;;AH;1094;;1;29;1;1;Maison;28;1;
03/02/2020;Vente;29;102500 ;GRANVILLE;8;RUE;0390;DOCTEUR LETOURNEUR;50400;50;218;;BK;126;;2;29;1;1;Maison;40;2;
22/01/2020;Vente;29;139000 ;BRETIGNOLLES-SUR-MER;325;AV;0765;DU GRAND LARGE;85470;85;35;;BO;263;;212;29;1;1;Maison;30;2;
20/05/2020;Vente;29;43333 ;LOUPIAN;5228;LOT;A009;LE CLOS DOMITIA;34140;34;143;;AK;260;;167;29;1;1;Maison;26;2;
24/02/2020;Vente;29;127500 ;LOUPIAN;5228;LOT;A009;LE CLOS DOMITIA;34140;34;143;;AK;260;;29;29;1;1;Maison;25;2;
30/04/2020;Vente;29;70000 ;LAVAL;60;RUE;0546;BERNARD LE PECQ;53000;53;130;;CL;399;;6;29;1;1;Maison;31;2;
